file_name,original_label,generated_text
medicine_32277_85.jpg,"히알루론산),","히알루론산),"
medicine_32277_86.jpg,"카카오색소,","카카오색소,"
medicine_32277_87.jpg,"글리세린,","글리세린,"
medicine_32277_88.jpg,발효농축분말,발효농축분말
medicine_32277_89.jpg,"생선콜라겐,","생선콜라겐,"
medicine_32277_90.jpg,"에스테르,","에리스리톨,"
medicine_32277_91.jpg,[포장재질(내면)],[포장재질(내면)
medicine_32277_92.jpg,폴리에틸렌,폴리에틸렌
medicine_32277_93.jpg,[섭취량,[섭취량
medicine_32277_94.jpg,및,및
medicine_32277_95.jpg,섭취방법],섭취방법]
medicine_32277_96.jpg,1일,1일
medicine_32277_97.jpg,"1회,","1회,"
medicine_32277_98.jpg,1회,1회
medicine_32277_99.jpg,1포(비타민,1포(비타민
medicine_32277_100.jpg,"1정,","1정,"
medicine_32277_101.jpg,미네랄,미네랄
medicine_32277_102.jpg,"2정,","2정,"
medicine_32277_103.jpg,연질,연질
medicine_32277_104.jpg,1,1
medicine_32277_105.jpg,캡슐)를,캡슐)를
medicine_32277_106.jpg,물과,물과
medicine_32277_107.jpg,함께,함께
medicine_32277_108.jpg,섭취하십시오.,섭취하십시오.
medicine_32277_109.jpg,[보관방법],[보관방법]
medicine_32277_110.jpg,습기가,습기가
medicine_32277_111.jpg,적고,적고
medicine_32277_112.jpg,직사광선을,직사광선을
medicine_32277_113.jpg,받지,받지
medicine_32277_114.jpg,않는,않는
medicine_32277_115.jpg,실온에,실온에
medicine_32277_116.jpg,"특이체질,","특이체질,"
medicine_32277_117.jpg,주의사항],주의사항]
medicine_32277_118.jpg,시,시
medicine_32277_119.jpg,[섭취,[섭취
medicine_32277_120.jpg,바랍니다.,바랍니다.
medicine_32277_121.jpg,주의하시기,주의하시기
medicine_32277_122.jpg,않도록,않도록
medicine_32277_123.jpg,닿지,닿지
medicine_32277_124.jpg,손에,손에
medicine_32277_125.jpg,어린이의,어린이의
medicine_32277_126.jpg,"보관하시고,","보관하시고,"
medicine_32277_127.jpg,알레르기,알레르기
medicine_32277_128.jpg,체질의,체질의
medicine_32277_129.jpg,경우에는,경우에는
medicine_32277_130.jpg,간혹,간혹
medicine_32277_131.jpg,개인에,개인에
medicine_32277_132.jpg,따라,따라
medicine_32277_133.jpg,과민반응을,과민반응을
medicine_32277_134.jpg,나타낼,나타낼
medicine_32277_135.jpg,수,수
medicine_32277_136.jpg,있으므로,있으므로
medicine_32277_137.jpg,원료를,원료를
medicine_32277_138.jpg,확인한,확인한
medicine_32277_139.jpg,후,후
medicine_32277_140.jpg,상담하십시오.,상담하십시오.
medicine_32277_141.jpg,전문가와,전문가와
medicine_32277_142.jpg,시,시
medicine_32277_143.jpg,복용,복용
medicine_32277_144.jpg,등),등)
medicine_32277_145.jpg,혈압강하제,혈압강하제
medicine_32277_146.jpg,"항혈소판제,","항혈소판제,"
medicine_32277_147.jpg,"의약품(항응고제,","의약품(항응고제,"
medicine_32277_148.jpg,섭취하십시오.,섭취하십시오.
medicine_32277_149.jpg,개인에,개인에
medicine_32277_150.jpg,따라,따라
medicine_32277_151.jpg,피부,피부
medicine_32277_152.jpg,관련,관련
medicine_32277_153.jpg,이상반응이,이상반응이
medicine_32277_154.jpg,발생할,발생할
medicine_32277_155.jpg,수,수
medicine_32277_156.jpg,있습니다.,있습니다.
medicine_32277_157.jpg,이상사례,이상사례
medicine_32277_158.jpg,발생,발생
medicine_32277_159.jpg,시,시
medicine_32277_160.jpg,섭취를,섭취를
medicine_32277_161.jpg,중단하고,중단하고
medicine_32277_162.jpg,6세,6세
medicine_32277_163.jpg,특히,특히
medicine_32277_164.jpg,상담하십시오.,상담하십시오.
medicine_32277_165.jpg,전문가와,전문가와
medicine_32277_166.jpg,시,시
medicine_32277_167.jpg,복용,복용
medicine_32277_168.jpg,의약품,의약품
medicine_32277_169.jpg,있거나,있거나
medicine_32277_170.jpg,고칼슘혈증이,고칼슘혈증이
medicine_32277_171.jpg,상담하십시오.,상담하십시오.
medicine_32277_172.jpg,전문가와,전문가와
medicine_32277_173.jpg,이하는,이하는
medicine_32277_174.jpg,과량섭취하지,과량섭취하지
medicine_32277_175.jpg,않도록,않도록
